"VteID";"DtVte";"Canal";"StatutCde";"ProdID";"Qt";"TxRem";"MttBrutTTC";"MttTTcNet";"CstLigne";"MagID";"VndID";"CustNo"
"V005927";"07-12-2025";"Magasin";"Livree";"P0002";"1";"10,00";"700,00";"630,00";"352,76";"M13";"V30";"C0155"
"V005928";"07-12-2025";"MAGASIN";"EnCours";"P0015";"1";"0,00";"550,00";"550,00";"305,75";"M06";"V12";"C0024"
"V005929";"07-12-2025";"magasin";"Livree";"P0058";"1";"5,00";"65,00";"61,75";"31,31";"M21";"V52";"C0074"
"V005930";"07-12-2025";"Magasin";"LIVREE";"P0015";"2";"0,00";"1100,00";"1100,00";"611,50";"M15";"V36";"C0102"
"V005931";"07-12-2025";"Magasin";"Livree";"P0011";"1";"10,00";"1150,00";"1035,00";"671,97";"M04";"V08";"C0110"
"V005932";"07-12-2025";"MAGASIN";"Livree";"P0049";"3";"0,00";"5310,00";"5310,00";"2394,21";"M04";"V09";"C0048"
"V005933";"07-12-2025";"magasin";"EnCours";"P0055";"1";"0,00";"40,00";"40,00";"19,21";"M02";"V04";"C0028"
"V005934";"07-12-2025";"MAGASIN";"Livree";"P0020";"2";"0,00";"770,00";"770,00";"435,94";"M04";"V08";"C0102"
"V005935";"07-12-2025";"WEB";"LIVREE";"P0054";"2";"0,00";"320,00";"320,00";"154,88";"M17";"V40";"C0142"
"V005936";"07-12-2025";"Web";"Livree";"P0059";"3";"0,00";"120,00";"120,00";"57,69";"M20";"V49";"C0050"
"V005937";"07-12-2025";"Magasin";"Annulee";"P0056";"2";"0,00";"50,00";"50,00";"24,30";"M25";"V59";"C0065"
"V005938";"07-12-2025";"MAGASIN";"Livree";"P0020";"2";"0,00";"770,00";"770,00";"435,94";"M10";"V20";"C0214"
"V005939";"07-12-2025";"WEB";"Livree";"P0019";"1";"0,00";"535,00";"535,00";"307,48";"M25";"V59";"C0055"
"V005940";"08-12-2025";"web";"Livree";"P0036";"1";"0,00";"105,00";"105,00";"57,91";"M04";"V08";"C0187"
"V005941";"08-12-2025";"Magasin";"livree";"P0017";"1";"5,00";"450,00";"427,50";"256,83";"M09";"V18";"C0041"
"V005942";"08-12-2025";"MAGASIN";"Livree";"P0003";"2";"0,00";"1420,00";"1420,00";"790,66";"M25";"V60";"C0206"
"V005943";"08-12-2025";"MAGASIN";"Livree";"P0023";"2";"0,00";"1400,00";"1400,00";"809,14";"M06";"V13";"C0107"
"V005944";"08-12-2025";"Magasin";"Livree";"P0021";"1";"5,00";"410,00";"389,50";"189,41";"M18";"V43";"C0147"
"V005945";"08-12-2025";"MAGASIN";"Livree";"P0006";"1";"0,00";"1075,00";"1075,00";"657,19";"M01";"V02";"C0122"
"V005946";"08-12-2025";"Web";"Annulee";"P0039";"4";"0,00";"5940,00";"5940,00";"2694,04";"M02";"V05";"C0054"
"V005947";"08-12-2025";"Magasin";"encours";"P0060";"1";"0,00";"40,00";"40,00";"20,46";"M19";"V46";"C0017"
"V005948";"08-12-2025";"magasin";"encours";"P0055";"3";"10,00";"120,00";"108,00";"57,63";"M01";"V01";"C0014"
"V005949";"08-12-2025";"Magasin";"Livree";"P0023";"4";"0,00";"2800,00";"2800,00";"1618,28";"M24";"V58";"C0208"
"V005950";"08-12-2025";"Magasin";"Livree";"P0042";"2";"0,00";"4090,00";"4090,00";"2473,28";"M17";"V42";"C0185"
"V005951";"08-12-2025";"Magasin";"LIVREE";"P0060";"1";"0,00";"40,00";"40,00";"20,46";"M04";"V08";"C0162"
"V005952";"08-12-2025";"Magasin";"Livree";"P0020";"1";"0,00";"385,00";"385,00";"217,97";"M17";"V42";"C0128"
"V005953";"09-12-2025";"magasin";"Livree";"P0064";"1";"0,00";"70,00";"70,00";"35,86";"M19";"V46";"C0007"
"V005954";"09-12-2025";"Web";"livree";"P0061";"3";"0,00";"420,00";"420,00";"226,41";"M06";"V12";"C0179"
"V005955";"09-12-2025";"Magasin";"LIVREE";"P0016";"1";"0,00";"385,00";"385,00";"178,74";"M24";"V58";"C0139"
"V005956";"09-12-2025";"Magasin";"LIVREE";"P0063";"1";"5,00";"105,00";"99,75";"58,21";"M21";"V51";"C0076"
"V005957";"09-12-2025";"MAGASIN";"LIVREE";"P0053";"3";"0,00";"465,00";"465,00";"249,03";"M07";"V15";"C0220"
"V005958";"09-12-2025";"Web";"livree";"P0002";"1";"0,00";"700,00";"700,00";"352,76";"M09";"V18";"C0119"
"V005959";"09-12-2025";"magasin";"Livree";"P0041";"1";"0,00";"2225,00";"2225,00";"1348,70";"M13";"V31";"C0052"
"V005960";"09-12-2025";"Web";"LIVREE";"P0015";"3";"0,00";"1650,00";"1650,00";"917,25";"M18";"V44";"C0133"
"V005961";"09-12-2025";"MAGASIN";"LIVREE";"P0014";"2";"0,00";"1270,00";"1270,00";"666,94";"M23";"V55";"C0179"
"V005962";"09-12-2025";"MAGASIN";"LIVREE";"P0007";"2";"5,00";"1910,00";"1814,50";"886,30";"M14";"V32";"C0049"
"V005963";"09-12-2025";"MAGASIN";"LIVREE";"P0007";"1";"0,00";"955,00";"955,00";"443,15";"M10";"V22";"C0113"
"V005964";"09-12-2025";"Magasin";"Livree";"P0062";"2";"0,00";"260,00";"260,00";"132,26";"M05";"V10";"C0132"
"V005965";"09-12-2025";"magasin";"livree";"P0018";"2";"0,00";"1730,00";"1730,00";"882,22";"M03";"V07";"C0132"
"V005966";"09-12-2025";"Web";"encours";"P0002";"1";"0,00";"700,00";"700,00";"352,76";"M23";"V55";"C0188"
"V005967";"09-12-2025";"Magasin";"LIVREE";"P0061";"1";"0,00";"140,00";"140,00";"75,47";"M12";"V26";"C0032"
"V005968";"10-12-2025";"Web";"Livree";"P0064";"2";"0,00";"140,00";"140,00";"71,72";"M01";"V01";"C0194"
"V005969";"10-12-2025";"MAGASIN";"Annulee";"P0013";"1";"0,00";"750,00";"750,00";"338,18";"M01";"V01";"C0006"
"V005970";"10-12-2025";"Web";"EnCours";"P0011";"1";"0,00";"1150,00";"1150,00";"671,97";"M02";"V04";"C0008"
"V005971";"10-12-2025";"Magasin";"encours";"P0011";"2";"0,00";"2300,00";"2300,00";"1343,94";"M25";"V60";"C0150"
"V005972";"10-12-2025";"magasin";"livree";"P0040";"4";"0,00";"7640,00";"7640,00";"4155,68";"M24";"V58";"C0015"
"V005973";"10-12-2025";"Web";"Livree";"P0039";"1";"0,00";"1485,00";"1485,00";"673,51";"M12";"V28";"C0182"
"V005974";"10-12-2025";"Web";"LIVREE";"P0020";"1";"0,00";"385,00";"385,00";"217,97";"M04";"V09";"C0200"
"V005975";"10-12-2025";"Web";"LIVREE";"P0005";"1";"5,00";"325,00";"308,75";"148,71";"M19";"V47";"C0010"
"V005976";"10-12-2025";"magasin";"LIVREE";"P0009";"2";"0,00";"1010,00";"1010,00";"594,34";"M21";"V51";"C0011"
"V005977";"10-12-2025";"MAGASIN";"EnCours";"P0013";"1";"0,00";"750,00";"750,00";"338,18";"M07";"V15";"C0114"
"V005978";"10-12-2025";"MAGASIN";"Livree";"P0010";"1";"0,00";"955,00";"955,00";"512,94";"M06";"V12";"C0151"
"V005979";"10-12-2025";"Magasin";"encours";"P0052";"1";"0,00";"135,00";"135,00";"72,51";"M09";"V19";"C0040"
"V005980";"11-12-2025";"magasin";"Livree";"P0051";"3";"10,00";"465,00";"418,50";"233,55";"M04";"V08";"C0202"
"V005981";"11-12-2025";"Magasin";"LIVREE";"P0011";"1";"0,00";"1150,00";"1150,00";"671,97";"M13";"V29";"C0121"
"V005982";"11-12-2025";"Web";"Livree";"P0005";"1";"0,00";"325,00";"325,00";"148,71";"M16";"V37";"C0057"
"V005983";"11-12-2025";"Web";"EnCours";"P0018";"1";"10,00";"865,00";"778,50";"441,11";"M14";"V32";"C0001"
"V005984";"11-12-2025";"magasin";"Livree";"P0037";"3";"0,00";"690,00";"690,00";"347,85";"M24";"V57";"C0011"
"V005985";"11-12-2025";"magasin";"LIVREE";"P0053";"1";"0,00";"155,00";"155,00";"83,01";"M06";"V12";"C0209"
"V005986";"11-12-2025";"MAGASIN";"Livree";"P0009";"2";"5,00";"1010,00";"959,50";"594,34";"M03";"V07";"C0209"
"V005987";"11-12-2025";"magasin";"Livree";"P0009";"2";"0,00";"1010,00";"1010,00";"594,34";"M20";"V49";"C0062"
"V005988";"11-12-2025";"Magasin";"Livree";"P0011";"1";"0,00";"1150,00";"1150,00";"671,97";"M11";"V24";"C0024"
"V005989";"11-12-2025";"MAGASIN";"Livree";"P0051";"3";"0,00";"465,00";"465,00";"233,55";"M04";"V09";"C0040"
"V005990";"11-12-2025";"magasin";"Livree";"P0064";"4";"0,00";"280,00";"280,00";"143,44";"M17";"V41";"C0150"
"V005991";"12-12-2025";"Web";"Livree";"P0028";"1";"0,00";"130,00";"130,00";"67,26";"M10";"V20";"C0122"
"V005992";"12-12-2025";"Web";"livree";"P0018";"4";"0,00";"3460,00";"3460,00";"1764,44";"M06";"V13";"C0119"
"V005993";"12-12-2025";"WEB";"encours";"P0011";"1";"5,00";"1150,00";"1092,50";"671,97";"M16";"V38";"C0201"
"V005994";"12-12-2025";"MAGASIN";"Livree";"P0019";"2";"10,00";"1070,00";"963,00";"614,96";"M13";"V31";"C0019"
"V005995";"12-12-2025";"Web";"Livree";"P0007";"1";"0,00";"955,00";"955,00";"443,15";"M21";"V52";"C0039"
"V005996";"12-12-2025";"Magasin";"Annulee";"P0040";"1";"0,00";"1910,00";"1910,00";"1038,92";"M12";"V28";"C0095"
"V005997";"12-12-2025";"magasin";"Livree";"P0008";"2";"0,00";"990,00";"990,00";"487,52";"M20";"V48";"C0157"
"V005998";"12-12-2025";"Magasin";"EnCours";"P0064";"3";"5,00";"210,00";"199,50";"107,58";"M01";"V02";"C0210"
"V005999";"12-12-2025";"Magasin";"Livree";"P0011";"2";"0,00";"2300,00";"2300,00";"1343,94";"M09";"V19";"C0012"
"V006000";"12-12-2025";"Magasin";"Livree";"P0016";"3";"5,00";"1155,00";"1097,25";"536,22";"M13";"V31";"C0015"
"V006001";"13-12-2025";"Magasin";"EnCours";"P0023";"1";"5,00";"700,00";"665,00";"404,57";"M03";"V06";"C0041"
"V006002";"13-12-2025";"magasin";"LIVREE";"P0063";"2";"0,00";"210,00";"210,00";"116,42";"M23";"V55";"C0100"
"V006003";"13-12-2025";"Magasin";"Livree";"P0016";"3";"0,00";"1155,00";"1155,00";"536,22";"M21";"V52";"C0162"
"V006004";"13-12-2025";"Web";"Annulee";"P0015";"1";"5,00";"550,00";"522,50";"305,75";"M11";"V23";"C0075"
"V006005";"13-12-2025";"Magasin";"LIVREE";"P0022";"1";"0,00";"430,00";"430,00";"205,70";"M02";"V04";"C0103"
"V006006";"13-12-2025";"Web";"encours";"P0022";"2";"10,00";"860,00";"774,00";"411,40";"M15";"V35";"C0049"
"V006007";"13-12-2025";"MAGASIN";"LIVREE";"P0059";"1";"0,00";"40,00";"40,00";"19,23";"M17";"V40";"C0080"
"V006008";"13-12-2025";"Magasin";"livree";"P0021";"1";"0,00";"410,00";"410,00";"189,41";"M23";"V55";"C0087"
"V006009";"13-12-2025";"Magasin";"livree";"P0052";"2";"0,00";"270,00";"270,00";"145,02";"M18";"V44";"C0150"
"V006010";"13-12-2025";"web";"Livree";"P0020";"3";"0,00";"1155,00";"1155,00";"653,91";"M04";"V09";"C0152"
"V006011";"13-12-2025";"magasin";"Livree";"P0057";"1";"0,00";"20,00";"20,00";"10,89";"M04";"V09";"C0207"
"V006012";"13-12-2025";"MAGASIN";"livree";"P0019";"3";"0,00";"1605,00";"1605,00";"922,44";"M02";"V04";"C0037"
"V006013";"13-12-2025";"magasin";"Livree";"P0054";"3";"0,00";"480,00";"480,00";"232,32";"M12";"V28";"C0157"
"V006014";"13-12-2025";"Magasin";"Livree";"P0006";"2";"0,00";"2150,00";"2150,00";"1314,38";"M06";"V13";"C0065"
"V006015";"13-12-2025";"MAGASIN";"LIVREE";"P0006";"4";"0,00";"4300,00";"4300,00";"2628,76";"M01";"V01";"C0009"
"V006016";"14-12-2025";"Web";"Annulee";"P0014";"1";"10,00";"635,00";"571,50";"333,47";"M25";"V60";"C0125"
"V006017";"14-12-2025";"MAGASIN";"Livree";"P0002";"1";"0,00";"700,00";"700,00";"352,76";"M05";"V11";"C0112"
"V006018";"14-12-2025";"Magasin";"Livree";"P0055";"1";"0,00";"40,00";"40,00";"19,21";"M19";"V45";"C0053"
"V006019";"14-12-2025";"Magasin";"LIVREE";"P0064";"2";"5,00";"140,00";"133,00";"71,72";"M19";"V46";"C0088"
"V006020";"14-12-2025";"MAGASIN";"Livree";"P0019";"1";"5,00";"535,00";"508,25";"307,48";"M17";"V42";"C0196"
"V006021";"14-12-2025";"MAGASIN";"Livree";"P0063";"2";"0,00";"210,00";"210,00";"116,42";"M12";"V27";"C0105"
"V006022";"14-12-2025";"MAGASIN";"Livree";"P0064";"2";"0,00";"140,00";"140,00";"71,72";"M04";"V09";"C0127"
"V006023";"14-12-2025";"Magasin";"Livree";"P0016";"1";"5,00";"385,00";"365,75";"178,74";"M12";"V28";"C0023"
"V006024";"14-12-2025";"magasin";"Livree";"P0007";"1";"0,00";"955,00";"955,00";"443,15";"M13";"V30";"C0067"
"V006025";"14-12-2025";"MAGASIN";"Livree";"P0022";"3";"0,00";"1290,00";"1290,00";"617,10";"M06";"V12";"C0163"
"V006026";"15-12-2025";"Magasin";"Livree";"P0005";"1";"0,00";"325,00";"325,00";"148,71";"M03";"V07";"C0135"
"V006027";"15-12-2025";"Magasin";"livree";"P0009";"2";"0,00";"1010,00";"1010,00";"594,34";"M20";"V48";"C0213"
"V006028";"15-12-2025";"Magasin";"Livree";"P0019";"1";"0,00";"535,00";"535,00";"307,48";"M06";"V12";"C0026"
"V006029";"15-12-2025";"MAGASIN";"Livree";"P0016";"3";"0,00";"1155,00";"1155,00";"536,22";"M17";"V40";"C0018"
"V006030";"15-12-2025";"MAGASIN";"Livree";"P0055";"1";"10,00";"40,00";"36,00";"19,21";"M07";"V15";"C0113"
"V006031";"15-12-2025";"magasin";"Annulee";"P0058";"1";"0,00";"65,00";"65,00";"31,31";"M11";"V25";"C0127"
"V006032";"15-12-2025";"MAGASIN";"encours";"P0006";"2";"0,00";"2150,00";"2150,00";"1314,38";"M01";"V02";"C0072"
"V006033";"15-12-2025";"magasin";"Livree";"P0031";"1";"0,00";"150,00";"150,00";"92,24";"M05";"V10";"C0033"
"V006034";"15-12-2025";"magasin";"Livree";"P0002";"3";"5,00";"2100,00";"1995,00";"1058,28";"M19";"V47";"C0011"
"V006035";"15-12-2025";"WEB";"EnCours";"P0013";"2";"0,00";"1500,00";"1500,00";"676,36";"M12";"V27";"C0120"
"V006036";"15-12-2025";"MAGASIN";"Annulee";"P0003";"2";"0,00";"1420,00";"1420,00";"790,66";"M09";"V19";"C0208"
"V006037";"15-12-2025";"Web";"LIVREE";"P0004";"2";"0,00";"1920,00";"1920,00";"1123,74";"M22";"V54";"C0090"
"V006038";"15-12-2025";"web";"LIVREE";"P0001";"3";"0,00";"3165,00";"3165,00";"1882,92";"M25";"V59";"C0034"
"V006039";"16-12-2025";"Magasin";"Livree";"P0004";"2";"5,00";"1920,00";"1824,00";"1123,74";"M11";"V24";"C0009"
"V006040";"16-12-2025";"Magasin";"Livree";"P0015";"1";"0,00";"550,00";"550,00";"305,75";"M05";"V10";"C0060"
"V006041";"16-12-2025";"Magasin";"Livree";"P0016";"2";"5,00";"770,00";"731,50";"357,48";"M16";"V37";"C0164"
"V006042";"16-12-2025";"magasin";"LIVREE";"P0056";"1";"5,00";"25,00";"23,75";"12,15";"M07";"V15";"C0054"
"V006043";"16-12-2025";"MAGASIN";"Livree";"P0006";"1";"0,00";"1075,00";"1075,00";"657,19";"M14";"V33";"C0217"
"V006044";"16-12-2025";"Magasin";"Livree";"P0060";"2";"0,00";"80,00";"80,00";"40,92";"M03";"V06";"C0124"
"V006045";"16-12-2025";"Magasin";"Livree";"P0059";"3";"5,00";"120,00";"114,00";"57,69";"M15";"V35";"C0175"
"V006046";"16-12-2025";"web";"Livree";"P0001";"3";"5,00";"3165,00";"3006,75";"1882,92";"M13";"V29";"C0214"
"V006047";"16-12-2025";"Web";"Livree";"P0051";"1";"0,00";"155,00";"155,00";"77,85";"M16";"V38";"C0022"
"V006048";"16-12-2025";"WEB";"LIVREE";"P0011";"1";"0,00";"1150,00";"1150,00";"671,97";"M03";"V06";"C0123"
"V006049";"16-12-2025";"Web";"Livree";"P0030";"2";"0,00";"530,00";"530,00";"251,98";"M17";"V42";"C0094"
"V006050";"16-12-2025";"Magasin";"Livree";"P0004";"3";"0,00";"2880,00";"2880,00";"1685,61";"M01";"V01";"C0049"
"V006051";"16-12-2025";"Magasin";"Livree";"P0013";"1";"0,00";"750,00";"750,00";"338,18";"M15";"V35";"C0077"
"V006052";"16-12-2025";"Web";"Livree";"P0003";"1";"0,00";"710,00";"710,00";"395,33";"M04";"V08";"C0065"
"V006053";"16-12-2025";"WEB";"livree";"P0021";"1";"0,00";"410,00";"410,00";"189,41";"M06";"V13";"C0107"
"V006054";"16-12-2025";"Magasin";"livree";"P0019";"1";"0,00";"535,00";"535,00";"307,48";"M09";"V18";"C0081"
"V006055";"16-12-2025";"Magasin";"livree";"P0016";"1";"0,00";"385,00";"385,00";"178,74";"M21";"V52";"C0201"
"V006056";"16-12-2025";"MAGASIN";"LIVREE";"P0019";"3";"5,00";"1605,00";"1524,75";"922,44";"M22";"V53";"C0114"
"V006057";"16-12-2025";"Magasin";"EnCours";"P0053";"1";"0,00";"155,00";"155,00";"83,01";"M08";"V16";"C0009"
"V006058";"17-12-2025";"Magasin";"LIVREE";"P0001";"2";"5,00";"2110,00";"2004,50";"1255,28";"M03";"V07";"C0053"
"V006059";"17-12-2025";"magasin";"Livree";"P0059";"1";"10,00";"40,00";"36,00";"19,23";"M11";"V23";"C0206"
"V006060";"17-12-2025";"WEB";"Livree";"P0004";"1";"0,00";"960,00";"960,00";"561,87";"M06";"V13";"C0198"
"V006061";"17-12-2025";"Magasin";"Livree";"P0010";"2";"10,00";"1910,00";"1719,00";"1025,88";"M21";"V51";"C0085"
"V006062";"17-12-2025";"magasin";"Livree";"P0019";"1";"10,00";"535,00";"481,50";"307,48";"M06";"V12";"C0118"
"V006063";"17-12-2025";"WEB";"livree";"P0051";"1";"5,00";"155,00";"147,25";"77,85";"M16";"V37";"C0124"
"V006064";"17-12-2025";"Web";"LIVREE";"P0053";"1";"10,00";"155,00";"139,50";"83,01";"M23";"V55";"C0112"
"V006065";"17-12-2025";"WEB";"Livree";"P0012";"1";"5,00";"1010,00";"959,50";"588,54";"M05";"V10";"C0045"
"V006066";"17-12-2025";"Magasin";"livree";"P0023";"2";"0,00";"1400,00";"1400,00";"809,14";"M08";"V17";"C0178"
"V006067";"17-12-2025";"MAGASIN";"Livree";"P0054";"3";"5,00";"480,00";"456,00";"232,32";"M12";"V28";"C0074"
"V006068";"17-12-2025";"Magasin";"Livree";"P0007";"3";"5,00";"2865,00";"2721,75";"1329,45";"M19";"V47";"C0152"
"V006069";"17-12-2025";"magasin";"Livree";"P0021";"2";"0,00";"820,00";"820,00";"378,82";"M15";"V36";"C0097"
"V006070";"17-12-2025";"Magasin";"Livree";"P0061";"1";"0,00";"140,00";"140,00";"75,47";"M22";"V53";"C0201"
"V006071";"18-12-2025";"Magasin";"Livree";"P0046";"3";"0,00";"3105,00";"3105,00";"1846,08";"M05";"V11";"C0200"
"V006072";"18-12-2025";"MAGASIN";"livree";"P0059";"3";"0,00";"120,00";"120,00";"57,69";"M22";"V54";"C0220"
"V006073";"18-12-2025";"Magasin";"Livree";"P0016";"1";"0,00";"385,00";"385,00";"178,74";"M10";"V20";"C0022"
"V006074";"18-12-2025";"Magasin";"EnCours";"P0013";"2";"5,00";"1500,00";"1425,00";"676,36";"M03";"V06";"C0169"
"V006075";"18-12-2025";"magasin";"Livree";"P0018";"1";"0,00";"865,00";"865,00";"441,11";"M17";"V40";"C0182"
"V006076";"18-12-2025";"Magasin";"Livree";"P0019";"2";"0,00";"1070,00";"1070,00";"614,96";"M18";"V44";"C0019"
"V006077";"18-12-2025";"Web";"EnCours";"P0044";"1";"0,00";"1800,00";"1800,00";"1053,21";"M23";"V55";"C0185"
"V006078";"18-12-2025";"Magasin";"LIVREE";"P0020";"1";"5,00";"385,00";"365,75";"217,97";"M06";"V12";"C0206"
"V006079";"18-12-2025";"Web";"Livree";"P0059";"1";"0,00";"40,00";"40,00";"19,23";"M14";"V32";"C0208"
"V006080";"19-12-2025";"web";"EnCours";"P0054";"2";"0,00";"320,00";"320,00";"154,88";"M16";"V39";"C0192"
"V006081";"19-12-2025";"Magasin";"Livree";"P0010";"2";"0,00";"1910,00";"1910,00";"1025,88";"M22";"V54";"C0203"
"V006082";"19-12-2025";"MAGASIN";"LIVREE";"P0032";"3";"0,00";"570,00";"570,00";"324,54";"M13";"V31";"C0162"
"V006083";"19-12-2025";"WEB";"Livree";"P0064";"2";"0,00";"140,00";"140,00";"71,72";"M06";"V12";"C0132"
"V006084";"19-12-2025";"Magasin";"Livree";"P0009";"2";"5,00";"1010,00";"959,50";"594,34";"M03";"V06";"C0007"
"V006085";"19-12-2025";"magasin";"LIVREE";"P0062";"1";"0,00";"130,00";"130,00";"66,13";"M16";"V38";"C0039"
"V006086";"19-12-2025";"Magasin";"LIVREE";"P0051";"4";"5,00";"620,00";"589,00";"311,40";"M22";"V54";"C0040"
"V006087";"19-12-2025";"MAGASIN";"Livree";"P0010";"1";"0,00";"955,00";"955,00";"512,94";"M08";"V16";"C0014"
"V006088";"19-12-2025";"MAGASIN";"EnCours";"P0063";"1";"0,00";"105,00";"105,00";"58,21";"M03";"V07";"C0208"
"V006089";"19-12-2025";"WEB";"livree";"P0038";"1";"0,00";"230,00";"230,00";"119,32";"M10";"V21";"C0201"
"V006090";"19-12-2025";"magasin";"Livree";"P0008";"2";"0,00";"990,00";"990,00";"487,52";"M18";"V43";"C0093"
"V006091";"19-12-2025";"WEB";"EnCours";"P0057";"1";"0,00";"20,00";"20,00";"10,89";"M06";"V12";"C0184"
"V006092";"19-12-2025";"Magasin";"Annulee";"P0019";"1";"5,00";"535,00";"508,25";"307,48";"M06";"V12";"C0055"
"V006093";"19-12-2025";"magasin";"Livree";"P0012";"2";"5,00";"2020,00";"1919,00";"1177,08";"M23";"V56";"C0014"
"V006094";"19-12-2025";"Magasin";"LIVREE";"P0047";"3";"0,00";"4995,00";"4995,00";"3012,21";"M19";"V47";"C0068"
"V006095";"19-12-2025";"magasin";"Livree";"P0023";"3";"0,00";"2100,00";"2100,00";"1213,71";"M07";"V15";"C0181"
"V006096";"20-12-2025";"web";"Livree";"P0007";"1";"0,00";"955,00";"955,00";"443,15";"M19";"V47";"C0129"
"V006097";"20-12-2025";"Magasin";"Livree";"P0019";"2";"0,00";"1070,00";"1070,00";"614,96";"M10";"V20";"C0027"
"V006098";"20-12-2025";"Magasin";"Livree";"P0063";"1";"0,00";"105,00";"105,00";"58,21";"M04";"V09";"C0218"
"V006099";"20-12-2025";"web";"Livree";"P0024";"1";"10,00";"770,00";"693,00";"465,89";"M13";"V29";"C0092"
"V006100";"20-12-2025";"Web";"Livree";"P0053";"1";"0,00";"155,00";"155,00";"83,01";"M18";"V43";"C0001"
"V006101";"20-12-2025";"Magasin";"Livree";"P0017";"3";"5,00";"1350,00";"1282,50";"770,49";"M24";"V57";"C0046"
"V006102";"20-12-2025";"WEB";"Livree";"P0010";"1";"0,00";"955,00";"955,00";"512,94";"M10";"V21";"C0079"
"V006103";"20-12-2025";"magasin";"LIVREE";"P0028";"1";"0,00";"130,00";"130,00";"67,26";"M19";"V46";"C0148"
"V006104";"20-12-2025";"Web";"Livree";"P0056";"2";"5,00";"50,00";"47,50";"24,30";"M01";"V01";"C0124"
"V006105";"21-12-2025";"Web";"Livree";"P0010";"2";"0,00";"1910,00";"1910,00";"1025,88";"M20";"V50";"C0078"
"V006106";"21-12-2025";"magasin";"Livree";"P0019";"4";"5,00";"2140,00";"2033,00";"1229,92";"M12";"V28";"C0138"
"V006107";"21-12-2025";"web";"Livree";"P0023";"2";"0,00";"1400,00";"1400,00";"809,14";"M04";"V08";"C0103"
"V006108";"21-12-2025";"Web";"LIVREE";"P0051";"2";"0,00";"310,00";"310,00";"155,70";"M23";"V55";"C0117"
"V006109";"21-12-2025";"WEB";"livree";"P0054";"2";"5,00";"320,00";"304,00";"154,88";"M13";"V29";"C0078"
"V006110";"21-12-2025";"MAGASIN";"Livree";"P0064";"1";"0,00";"70,00";"70,00";"35,86";"M05";"V10";"C0041"
"V006111";"21-12-2025";"WEB";"Livree";"P0064";"2";"0,00";"140,00";"140,00";"71,72";"M14";"V33";"C0173"
"V006112";"21-12-2025";"MAGASIN";"LIVREE";"P0048";"1";"0,00";"1760,00";"1760,00";"945,76";"M08";"V17";"C0164"
"V006113";"21-12-2025";"magasin";"LIVREE";"P0014";"2";"5,00";"1270,00";"1206,50";"666,94";"M05";"V10";"C0071"
"V006114";"21-12-2025";"magasin";"LIVREE";"P0059";"3";"0,00";"120,00";"120,00";"57,69";"M05";"V11";"C0137"
"V006115";"21-12-2025";"Magasin";"EnCours";"P0061";"2";"0,00";"280,00";"280,00";"150,94";"M03";"V07";"C0048"
"V006116";"21-12-2025";"MAGASIN";"LIVREE";"P0001";"1";"5,00";"1055,00";"1002,25";"627,64";"M16";"V39";"C0052"
"V006117";"22-12-2025";"Web";"Livree";"P0007";"3";"10,00";"2865,00";"2578,50";"1329,45";"M24";"V58";"C0186"
"V006118";"22-12-2025";"magasin";"Livree";"P0019";"1";"0,00";"535,00";"535,00";"307,48";"M25";"V60";"C0047"
"V006119";"22-12-2025";"Magasin";"livree";"P0057";"2";"0,00";"40,00";"40,00";"21,78";"M18";"V43";"C0019"
"V006120";"22-12-2025";"MAGASIN";"Livree";"P0023";"3";"5,00";"2100,00";"1995,00";"1213,71";"M12";"V26";"C0220"
"V006121";"22-12-2025";"magasin";"EnCours";"P0054";"1";"5,00";"160,00";"152,00";"77,44";"M07";"V15";"C0011"
"V006122";"22-12-2025";"Magasin";"livree";"P0053";"1";"0,00";"155,00";"155,00";"83,01";"M07";"V15";"C0098"
"V006123";"22-12-2025";"Magasin";"Livree";"P0011";"1";"5,00";"1150,00";"1092,50";"671,97";"M07";"V15";"C0172"
"V006124";"22-12-2025";"Magasin";"livree";"P0006";"1";"5,00";"1075,00";"1021,25";"657,19";"M16";"V38";"C0213"
"V006125";"22-12-2025";"magasin";"Livree";"P0021";"1";"10,00";"410,00";"369,00";"189,41";"M09";"V18";"C0003"
"V006126";"22-12-2025";"Magasin";"Livree";"P0028";"1";"0,00";"130,00";"130,00";"67,26";"M19";"V46";"C0044"
"V006127";"22-12-2025";"web";"EnCours";"P0010";"2";"0,00";"1910,00";"1910,00";"1025,88";"M15";"V36";"C0128"
"V006128";"22-12-2025";"web";"Livree";"P0014";"1";"0,00";"635,00";"635,00";"333,47";"M03";"V06";"C0215"
"V006129";"23-12-2025";"magasin";"Livree";"P0003";"1";"5,00";"710,00";"674,50";"395,33";"M07";"V15";"C0117"
"V006130";"23-12-2025";"web";"Livree";"P0055";"1";"5,00";"40,00";"38,00";"19,21";"M22";"V54";"C0094"
"V006131";"23-12-2025";"WEB";"LIVREE";"P0062";"3";"0,00";"390,00";"390,00";"198,39";"M10";"V22";"C0080"
"V006132";"23-12-2025";"web";"livree";"P0021";"3";"10,00";"1230,00";"1107,00";"568,23";"M13";"V30";"C0084"
"V006133";"23-12-2025";"MAGASIN";"Livree";"P0061";"3";"0,00";"420,00";"420,00";"226,41";"M23";"V56";"C0081"
"V006134";"23-12-2025";"Web";"LIVREE";"P0016";"2";"0,00";"770,00";"770,00";"357,48";"M15";"V36";"C0132"
